	alamat	judul	
1201	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Uji Klinis Vaksin Nusantara Berlanjut, Guru Besar FKUI: Jelas Ada Pelanggaran	
1202	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Soal Vaksin Nusantara, PB IDI Harap BPOM Tidak Diintervensi oleh DPR	
1203	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Jokowi Ingin Kota Semakin Infklusif, Terbuka bagi Seluruh Warga	
1204	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Kemenkes Belum Dapat Laporan Uji Praklinis Vaksin Nusantara	
1205	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Jokowi: Indonesia Harus Punya Kekhasan Ketika Buat Perencanaan Wilayah	
1206	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	LBM Eijkman Targetkan Vaksin Merah Putih Dapat Izin BPOM Pertengahan 2022	
1207	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Menkominfo: Indonesia Butuh 600.000 Talenta Digital untuk Atasi Digital Talent Gap	
1208	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE 17 April: Sebaran 5.041 Kasus Baru Covid-19, Tertinggi di DKI Jakarta	
1209	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE: Pemerintah Periksa 64.838 Spesimen dalam Sehari, Total 13.776.810	
1210	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE 17 April: Ada 60.699 Suspek Terkait Covid-19 di Indonesia 	
1211	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE 17 April: 5.889.716 Orang Sudah Disuntik Vaksin Covid-19 Dosis Kedua	
1212	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Jokowi Ingin Desain Smart City Ibu Kota Negara Baru Jadi Rujukan Negara-negara Dunia	
1213	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	Jokowi: Perencanaan Bukan Sekadar Rancang Gedung, Perencanaan adalah Bangun Tempat Hidup	
1214	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE 17 April: Ada 106.243 Kasus Aktif Covid-19 di Indonesia	
1215	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=1	UPDATE: Bertambah 132, Pasien Covid-19 Meninggal Jadi 43.328 Orang	
1216	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	UPDATE: Bertambah 5.963, Pasien Covid-19 yang Sembuh Capai 1.450.192	
1217	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	UPDATE: Kasus Covid-19 Indonesia Kini 1.599.763, Bertambah 5.041 Orang	
1218	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Dukung BPOM, Mantan Pimpinan KPK: Kepedulian Kami sebagai Warga yang Waras	
1219	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Polemik Vaksin Nusantara, Lebih dari 100 Tokoh Nyatakan Dukung BPOM 	
1220	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Epidemiolog: Penurunan Kasus Covid-19 Sementara, Harus Ada Upaya Cegah Kenaikan	
1221	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	LBM Eijkman: Ada Inkonsistensi Protokol Penelitian Terkait Vaksin Nusantara 	
1222	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Soal Vaksin Nusantara, PB IDI: Jangan Hanya Berpikir Niat Nasionalisme	
1223	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Wakil Ketua Komisi IX: Uji Klinik Vaksin Nusantara Tidak Ada Urusan dengan Nyawa Manusia Indonesia Seluruhnya	
1224	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Soal Vaksin Nusantara, Wakil Ketua Komisi IX Tuding BPOM Berpolitik dan Bohongi Publik	
1225	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Pertemuan Dewan Ekonomi dan Sosial PBB, Menlu Serukan Solidaritas Global untuk Akses Vaksin	
1226	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Tenaga Ahli Menkes Sebut Bahan Baku Vaksin Nusantara Impor dari Luar Negeri	
1227	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Institut Sarinah Usul agar Pancasila Masuk Landasan Hukum Revisi PP 57/2021	
1228	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Siklon Tropis Surigae Meningkat, 9 Provinsi Diminta Waspadai Hujan dan Angin Kencang	
1229	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Kompolnas Minta Polda Sultra Tak Perlu Tunggu Laporan untuk Periksa Penyidik yang Siksa Anak di Bawah Umur	
1230	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=2	Kemendagri: 37.903.423 Penduduk Telah Melaporkan Golongan Darah	
1231	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	TKI Jadi Korban Penganiayaan di Malaysia, 2 Pelaku Telah Ditangkap	
1232	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Pimpinan Komisi IX Sesalkan Kasus Penganiayaan Perawat di Palembang	
1233	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Kontroversi Vaksin Nusantara, 46 Tokoh Akan Sampaikan Dukungan kepada BPOM	
1234	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Penganiayaan Perawat oleh Keluarga Pasien merupakan Ancaman terhadap Keamanan Sistem Pelayanan Kesehatan	
1235	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Istana Klaim Neraca Dagang Alami Suplus, Sinyal Pemulihan Ekonomi Mulai Menguat	
1236	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	1.594.722 Kasus Covid-19 dan Menurunnya Angka Kesembuhan	
1237	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Disebut Terdampak Reshuffle, Ini Catatan 4 Anggota Kabinet Berinisial M 	
1238	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	Langkah Siti Fadilah yang Kontroversial, Jadi Relawan Vaksin Nusantara hingga Wawancara dengan Deddy Corbuzier	
1239	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1240	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1241	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1242	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1243	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1244	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1245	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=3	NA	
1246	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1247	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1248	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1249	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1250	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1251	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1252	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1253	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1254	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1255	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1256	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1257	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1258	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1259	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1260	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=4	NA	
1261	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1262	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1263	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1264	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1265	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1266	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1267	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1268	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1269	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1270	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1271	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1272	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1273	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1274	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1275	https://indeks.kompas.com/?site=nasional&date=2021-4-17&page=5	NA	
1276	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Khawatir Kasus Covid-19 Melonjak, Menkes: Masyarakat Sudah Euforia, Tidak Waspada	
1277	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE Bencana di NTT: Korban Hilang Bertambah Satu Orang, Total 48	
1278	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Menlu Iran Kunjungi Indonesia Senin Besok, Bertemu Jokowi hingga Menlu Retno	
1279	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Jozeph Paul Zhang Diduga Tak di Indonesia, Polri Libatkan Interpol	
1280	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Partisipasi Lansia dalam Vaksinasi Covid-19 Turun, Jauh di Bawah Pelayan Publik	
1281	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Survei LSI: 47,2 Persen PNS Sebut Bagian Pengadaan Paling Sering Terjadi Korupsi	
1282	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	Sebaran 4.585 Kasus Baru Covid-19, Tertinggi di DKI dengan 950 Kasus	
1283	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: 5.900.242 Orang Disuntik Vaksin Covid-19 Dosis Kedua	
1284	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: Ada 105.859 Kasus Aktif Covid-19 di Indonesia	
1285	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: Pemerintah Periksa 38.619 Spesimen dalam Sehari, Total 13.815.429	
1286	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: Ada 61.694 Kasus Suspek Covid-19 di Indonesia	
1287	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: Bertambah 96, Kasus Kematian akibat Covid-19 Kini 43.424	
1288	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE 18 April: Bertambah 4.873, Pasien Sembuh dari Covid-19 Mencapai 1.455.065	
1289	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	UPDATE: Bertambah 4.585, Kasus Covid-19 di Indonesia Kini 1.604.348	
1290	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=1	ICW: Tren Penindakan Kasus Korupsi Periode 2015-2020 Cenderung Turun	
1291	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Bareskrim Polri Dalami Video Dugaan Penistaan Agama Jozeph Paul Zhang	
1292	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Survei LSI: Penyalahgunaan Wewenang, Korupsi yang Paling Banyak Terjadi	
1293	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Menkes: Vaksin Covid-19 Jadi Rebutan Seluruh Negara, Makin Lama Kian Keras	
1294	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Mengaku Nabi ke-26, Jozeph Paul Zhang Dilaporkan ke Bareskrim Polri	
1295	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Menkes: Vaksinasi Covid-19 Turun Selama Ramadhan, Jadi 200.000-300.000 Suntikan	
1296	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Pusat Zeni TNI AD Bantu Perbaikan Jembatan Rusak di Bima	
1297	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Menkes Minta Lansia Jadi Piroritas Vaksinasi Covid-19 Sebulan ke Depan	
1298	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Terjadi Pandemi Covid-19 Gelombang Ketiga di Eropa hingga Asia, Menkes Minta Masyarakat Waspada 	
1299	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Pemerintah Terima 6 Juta Dosis Bahan Baku Vaksin Covid-19 dari Sinovac	
1300	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	KPK: Masih Ada 4 DPO yang Jadi Kewajiban untuk Dituntaskan	
1301	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Bakamla Peringatkan Kapal Tanker Yunani yang Mondar-mandir di Perairan Maluku	
1302	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	Kemkominfo Targetkan Literasi Digital untuk 1,5 Juta Warga Jawa Timur hingga 2024	
1303	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	NA	
1304	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	NA	
1305	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=2	NA	
1306	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1307	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1308	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1309	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1310	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1311	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1312	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1313	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1314	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1315	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1316	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1317	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1318	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1319	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1320	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=3	NA	
1321	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1322	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1323	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1324	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1325	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1326	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1327	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1328	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1329	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1330	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1331	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1332	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1333	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1334	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1335	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=4	NA	
1336	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1337	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1338	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1339	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1340	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1341	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1342	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1343	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1344	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1345	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1346	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1347	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1348	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1349	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1350	https://indeks.kompas.com/?site=nasional&date=2021-4-18&page=5	NA	
1351	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Ironi Sutan Sjahrir, Pendiri Bangsa yang Wafat dalam Status Tahanan Politik	
1352	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Tanggapi Somasi, Kubu Moeldoko: Satu Dagelan Konyol, SBY Dikejar Karma Luar Biasa	
1353	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Menkes Klaim PPKM Mikro Turunkan Laju Penularan Covid-19	
1354	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Bantah Isu Musyawarah Luar Biasa, Yaqut: PKB Partai Paling Solid Dunia Akhirat	
1355	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Polri Klaim Sudah Pantau Video Jozeph Paul Zhang Sebelum Viral	
1356	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Pakar Hukum: Ada Penelitian Sebut SP3 Potensi Jadi Tempat Jual-Beli Perkara	
1357	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Polri Duga Jozeph Paul Zhang yang Mengaku Nabi ke-26 Ada di Jerman	
1358	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	K3I Apresiasi Bantuan Ambulans Dompet Dhuafa Bagi Masyarakat	
1359	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Cari Jozeph Paul Zhang, Kemenlu Komunikasi dengan Otoritas Jerman dan Hong Kong	
1360	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Soal Keberadaan Jozeph Paul Zhang, Kemenlu Siap Koordinasi dengan Kepolisian	
1361	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	PGI Ragukan Gelar Pendeta Jozeph Paul Zhang 	
1362	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Soal Isu Reshuffle Kabinet, Demokrat: Itu Hak Prerogatif Presiden, Bukan Ranah Partai	
1363	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Kasus Dugaan Penistaan Agama Jozeph Paul Zhang, Polisi Sudah Periksa 3 Saksi Ahli	
1364	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Pemerintah Larang Takbir Keliling karena Picu Kerumunan	
1365	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=1	Menag: Mudik Hukumnya Sunah, tetapi Menjaga Kesehatan Itu Wajib	
1366	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Bantah Penindakan Kasus Korupsi Turun, KPK: Kami Menyayangkan Data ICW	
1367	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Belajar dari Lonjakan Kasus Covid-19 India, Menkes Budi: Patuhi Protokol PPKM dan 3M	
1368	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Penyuap Juliari Batubara Dituntut 4 Tahun Penjara 	
1369	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	UPDATE 19 April: Kasus Suspek Covid-19 Capai 63.736	
1370	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Kuasa Hukum Jumhur Ingatkan Ahli Bahasa Hati-hati Sebut Berita Media sebagai Kabar Bohong	
1371	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	UPDATE 19 April: 6.029.941 Orang Sudah Divaksin Covid-19 Dosis Kedua, 10.933.676 Dosis Pertama	
1372	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Kemensos Salurkan Bansos Tunai PKH Tahap II Sebesar Rp 6,53 Triliun	
1373	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	UPDATE: Sebaran 4.952 Kasus Baru Covid-19 di 32 Provinsi, Jabar Catat 1.421	
1374	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Isu Reshuffle Mencuat, Demokrat Tegaskan Tetap Berada di Luar Pemerintahan	
1375	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Polri Segera Rilis DPO Jozeph Paul Zang alias Shindy Soerjomoeljono	
1376	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Atasi Intoleransi, Jokowi Minta Menag Bangun Rumah Tampung di 4 Perguruan Tinggi	
1377	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	PPKM Berskala Mikro Diperluas hingga 25 Provinsi, Ini Rinciannya	
1378	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Sekjen Gerindra Tekankan Pentingnya Peran Tokoh Agama Pulihkan Korban Terdampak Bencana	
1379	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	UPDATE 19 April: Total Pemeriksaan Spesimen Covid-19 Capai 13.870.157	
1380	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=2	Pemerintah Perpanjang PPKM Berskala Mikro, Berlaku 20 April-3 Mei	
1381	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Jozeph Paul Zhang yang Mengaku Nabi ke-26 Bernama Asli Shindy Paul Soerjomeoljono	
1382	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Wacana Peleburan Kemendikbud-Kemenristek dan Nasib Sejarah Perjuangan Bangsa...	
1383	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	UPDATE 19 April: Bertambah 6.349, Kasus Covid-19 Sembuh Jadi 1.461.414	
1384	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	UPDATE: Bertambah 143, Total Pasien Covid-19 Meninggal 43.567 Orang	
1385	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	UPDATE 19 April: Ada 104.319 Kasus Aktif Covid-19 di Indonesia	
1386	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	UPDATE 19 April: Kasus Covid-19 di Indonesia Capai 1.609.300, Tambah 4.952	
1387	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Kode Inisiatif: Uji Materi UU yang Baru Disahkan Naik Hampir 5 Kali Lipat pada 2020	
1388	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Soal Jozeph Paul Zhang, PKS: Tak Perlu Panik, Kedudukan Nabi dan Agama Tidak Akan Rendah	
1389	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Kasus Jozeph Paul Zhang, Pemerintah Diminta Tegas Atasi Narasi Kebencian	
1390	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Kode Inisiatif: UU Cipta Kerja Paling Banyak Diujikan di MK Sepanjang 2020	
1391	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Menag Dorong Aparat Tindak Pelaku Ujaran Kebencian yang Mengarah ke Penistaan Agama	
1392	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Pimpinan DPR Minta Pemerintah Cari Solusi Cegah Perkawinan Anak	
1393	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Kinerja Dianggap Rendah, Wapres Disarankan Perbaiki Komunikasi Publik	
1394	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Tinjau Vaksinasi Seniman, Mendikbud Nadiem Harap Sektor Seni Budaya Segera Bangkit	
1395	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=3	Sidang Rizieq Shihab Dilanjutkan Kamis Depan, Jaksa Hadirkan 5 Saksi	
1396	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Kasus TPPU di MA, KPK Cegah Satu Orang ke Luar Negeri	
1397	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Pimpinan DPR Desak Polisi Segera Tangkap Jozeph Paul Zhang	
1398	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Mengaku Datang ke Ponpes Megamendung untuk Shalat Jumat, Rizieq Shihab: Itu Kegiatan Internal	
1399	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Satgas Covid-19: Sebaiknya Masyarakat Tidak Mudik Sebelum 6 Mei 2021	
1400	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	TNI Tegaskan Akan Buru Eks Prajurit yang Membelot ke KKB	
1401	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Usulkan Status Bencana Nasional NTT, Pimpinan DPR: Percepat Pemulihan Ekonomi	
1402	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Rizieq Shihab: Ponpes Markaz Syariah Megamendung Lockdown Selama Pandemi	
1403	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Antisipasi Warga Mudik Lebih Awal, Epidemiolog Minta Pemda Terapkan Jaring Pengaman dan Karantina	
1404	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Ditjen Imigrasi: Jozeph Paul Zhang Meninggalkan Indonesia Menuju Hongkong Tahun 2018	
1405	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Sidang Rizieq Shihab, Hakim Cecar Saksi Soal Upaya Menghalau Kerumunan di Megamendung	
1406	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Diplomasi Rokok Kretek Agus Salim kepada Pangeran Philipâ€¦	
1407	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Kasatpol PP Sebut Sekitar 3.000 Orang Sambut Rizieq Shihab di Megamendung	
1408	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Pengamat: Kinerja Wapres Tak Terlihat Karena Tak Terpublikasikan dengan Baik	
1409	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Mayoritas Publik Khawatir Terorisme, Pengamat Nilai Perlu Peran Pemuka Agama	
1410	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=4	Menkes Serahkan Santunan Kematian kepada 11 Ahli Waris Tenaga Kesehatan di DKI	
1411	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	TNI Dukung Vaksin Buatan Dalam Negeri Selama Penuhi Persyaratan BPOM	
1412	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	Tindak Lanjuti Putusan MK Soal PSU Sabu Raijua, Ini Strategi yang Dilakukan KPU	
1413	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	Tidak Bubarkan Kerumunan Acara Rizieq, Kecamatan Megamendung: Massa Begitu Banyak	
1414	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	Respons RSPAD soal 71,4 Persen Relawan Vaksin Nusantara Alami Kejadian Tak Diinginkan	
1415	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	Setahun Belum Putuskan Uji Materi UU KPK, MK Dinilai Sedang Cari Alasan Penolakan	
1416	https://indeks.kompas.com/?site=nasional&date=2021-4-19&page=5	Sidang Rizieq Shihab, Camat Megamendung Tak Tahu Orang Pulang dari Luar Negeri Harus Karantina	
