	alamat	judul	
1260	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=4	Larangan Mudik Selesai, Menhub Pastikan Tetap Ada Pengetatan Perjalanan	
1261	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Sidang Kasus Kerumunan Petamburan Rizieq Shihab Dilanjutkan Siang Ini	
1262	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Kecam Agresi Israel ke Palestina, DPR: Tragedi Kemanusiaan Ini Harus Segera Diakhiri	
1263	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Kakorlantas: Volume Kendaraan ke Jabodetabek Masih Normal	
1264	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	"""Saya Pernah Merasakan Terjangkit Covid-19, Tolong Patuhi Protokol Kesehatan"""	
1265	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Ini Aturan Pengetatan Perjalanan Setelah Larangan Mudik Berakhir	
1266	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Muhadjir Effendy: Larangan Mudik Tak Berhasil 100 Persen, tapi Bukan Gagal	
1267	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Hentikan Agresi Israel terhadap Palestina	
1268	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Gambaran Potensi Lonjakan Kasus Covid-19, Dua Pekan Setelah Libur Lebaran...	
1269	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Kejanggalan Tes Wawasan Kebangsaan Pegawai KPK yang Jadi Sorotan...	
1270	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Satgas: 20 Provinsi Alami Kenaikan Kasus Kematian akibat Covid-19	
1271	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	Indonesia, Malaysia, dan Brunei Darussalam Bersama-sama Kutuk Keras Agresi Israel ke Palestina	
1272	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	NA	
1273	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	NA	
1274	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	NA	
1275	https://indeks.kompas.com/?site=nasional&date=2021-5-17&page=5	NA	
1276	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi: Mobilitas Warga di Tempat Wisata Tinggi Sekali Selama Lebaran	
1277	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	"Okupansi Hotel di 4 Provinsi Naik 43 hingga 80 Persen, Jokowi Singgung ""Gas dan Rem"""	
1278	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Vaksinasi Covid-19 Tahap 3 Akan Dimulai di 4 Kota Besar, Jakarta Jadi Pilot Project	
1279	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi Minta Pemda Tekan Keterisian RS Rujukan Covid-19 hingga di Bawah 50 Persen	
1280	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Covid-19 Melonjak di Negara Tetangga, Jokowi: Hati-hati Pandemi Gelombang Kedua	
1281	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Polri Masih Perbaiki Berkas Perkara Unlawful Killing Laskar FPI 	
1282	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Tingkatkan Akurasi Data Penyaluran Bansos, Kemensos Manfaatkan Sistem Digital	
1283	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi: Hati-hati, Kasus Aktif Covid-19 Meningkat di 15 Provinsi	
1284	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Kuasa Hukum RJ Lino Minta Majelis Hakim Nyatakan Penyidikan yang Dilakukan KPK Tidak Sah	
1285	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi: Jumlah Warga yang Nekat Mudik Ternyata Masih Banyak, 1,5 Juta 	
1286	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi Akui Tracing dan Treatment dalam Penanganan Covid-19 Lemah	
1287	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi: Semakin Banyak Testing Covid-19 Semakin Baik	
1288	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Vaksin Covid-19 Novavax dan Pfizer Tiba Juni-Juli untuk Program Vaksinasi Pemerintah	
1289	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	3 Laporan Terkait Azis Syamsuddin Sudah Lengkap, MKD DPR RI Akan Panggil Pelapor	
1290	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=1	Jokowi ke Kepala Daerah Se-Indonesia: Hati-hati Pasca-Lebaran	
1291	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: 4.185 Kasus Baru Covid-19 Tersebar di 31 Provinsi, Jabar Terbanyak dengan 1.119 Kasus 	
1292	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Tambah 79.748, Total Spesimen Covid-19 yang Diperiksa 15.632.435	
1293	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Ada 87.514 Kasus Aktif Covid-19 di Indonesia	
1294	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: 9.247.600 Juta Orang Disuntik Vaksin Covid-19 Dosis Kedua 	
1295	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Menlu Retno Dorong Peningkatan Kapasitas Produksi dan Kesetaraan Akses Vaksin Covid-19	
1296	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Cerita Istri Edhy Prabowo soal Belanja Barang Mewah di Amerika 	
1297	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Suspek Covid-19 Ada 76.827 Orang	
1298	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Bertambah 5.628, Pasien Covid-19 Sembuh 1.612.239 Orang	
1299	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Bertambah 172, Pasien Covid-19 Meninggal Kini 48.477 Orang	
1300	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	UPDATE 18 Mei: Kasus Covid-19 di Indonesia 1.748.230, Tambah 4.185	
1301	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Satgas: Mekanisme Pelaporan KIPI Vaksinasi Gotong Royong Sama dengan Vaksinasi Pemerintah	
1302	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Satgas: Vaksin AstraZeneca yang Penggunaannya Dihentikan Masih Diuji BPOM	
1303	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	DKI Jadi Provinsi dengan Kepatuhan Protokol Kesehatan Terendah di Tempat Wisata	
1304	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Vaksinasi Covid-19 Tahap Ketiga, Penyandang Disabilitas dan Orang Gangguan Jiwa Masuk Prioritas	
1305	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=2	Mobilitas ke Pusat Perbelanjaan Jelang Lebaran Meningkat hingga 111 Persen	
1306	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Kemenkes: Vaksinasi Covid-19 Tahap Ketiga Sudah Dimulai di Jakarta	
1307	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Satgas: 264 Pelaku Perjalanan Saat Operasi Ketupat Positif Covid-19	
1308	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Pegawai KPK yang Tak Lolos TWK Laporkan Firli dkk ke Dewan Pengawas	
1309	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	MKD Gelar Rapat Pleno Terkait Kasus Azis Syamsuddin Siang Ini	
1310	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Risma Usul Terorisme Masuk RUU Penanggulangan Bencana, Ini Alasannya 	
1311	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	MAKI: Pak Firli Mundur Saja, Sudah Setahun Kontroversi Terus	
1312	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Jokowi Beri Arahan Terkait Tindak Lanjut 75 Pegawai KPK, Ini Respons Menpan RB	
1313	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	IAKMI: Vaksinasi Gotong Royong Harus Perhatikan Prinsip Keadilan	
1314	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	4 Keluarga Korban Serangan MIT di Poso Terima Santunan dari Pemerintah	
1315	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Indonesia Akan Beri Bantuan 500.000 Dollar AS kepada Palestina	
1316	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat	
1317	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Jokowi Ingin Kereta Cepat Jakarta-Bandung Terintegrasi dengan LRT dan MRT	
1318	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Berhasil Kumpulkan Dana hingga Rp 100 Miliar, Dompet Dhuafa Apresiasi Para Donatur	
1319	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Jokowi Ingin Kereta Cepat Jakarta-Bandung Tingkatkan Efisiensi Layanan Transportasi	
1320	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=3	Jokowi Targetkan Kereta Cepat Jakarta-Bandung Diuji Coba Akhir 2022	
1321	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Vaksinasi Gotong Royong Dimulai, Pemerintah Berharap Investor Lebih Percaya Diri	
1322	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Kemenlu Segera Mulai Vaksinasi WNI Kelompok Rentan di Penampungan Luar Negeri	
1323	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Didampingi Dubes China dan Luhut, Jokowi Tinjau Proyek Kereta Cepat Jakarta-Bandung	
1324	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Polemik TWK Pegawai KPK, Komisi III Berharap Ada Keputusan Tepat dan Cepat	
1325	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Revisi UU Otsus dan Kesejahteraan Papua	
1326	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Jokowi: Mencari Vaksin Covid-19 Tidak Mudah, Rebutan 215 Negara	
1327	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Jokowi Ingin Vaksinasi Covid-19 Capai 70 Juta Penduduk pada September 2021	
1328	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	TNI AL Gagalkan Penyelundupan Ratusan Ribu Benur di Lampung Tengah	
1329	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Vaksinasi Covid-19 Baru 23 Juta Dosis, Jokowi: Ini Masih Jauh Sekali	
1330	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Vaksinasi Gotong Royong Dimulai, Jokowi: Semoga Kawasan Industri Terlindungi dari Covid-19	
1331	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	461.626 Kendaraan Diputarbalikkan Selama Peniadaan Mudik, 835 Travel Gelap Ditindak	
1332	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Jokowi Tinjau Pelaksanaan Vaksinasi Gotong Royong untuk Karyawan	
1333	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	2.000 Pegawai Kemensos di Swab Antigen, Risma: Agar Tidak Ada Penyebaran Covid-19	
1334	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Mendag Harap Vaksinasi Gotong Royong Mampu Dorong Perekonomian	
1335	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=4	Kadin: 22.736 Perusahaan Mendaftar Vaksinasi Gotong Royong	
1336	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Selasa Pagi, Presiden Jokowi Akan Tinjau Pelaksanaan Perdana Vaksinasi Gotong Royong	
1337	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Saat Eks Pimpinan KPK Sebut Tes Wawasan Kebangsaan Aneh dan Tidak Adil	
1338	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Menkes: Testing Sebanyak-banyaknya, Jangan Takut Kasus Covid-19 Terlihat Banyak	
1339	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Pemerintah Pastikan Transparansi Informasi soal Vaksin AstraZeneca	
1340	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Satgas Covid-19: Pemudik Balik dari Daerah Zona Merah dan Oranye, Diminta Karantina Mandiri	
1341	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Vaksinasi Gotong Royong: Harga Vaksin, Tarif Penyuntikan, hingga Efikasi 78 Persen	
1342	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Tuntutan Penjara terhadap Rizieq Shihab dalam Kasus Kerumunan Megamendung-Petamburan	
1343	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Saat Jokowi Tolak TWK Jadi Dasar Pemberhentian 75 Pegawai KPK...	
1344	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Kasus Aktif Covid-19 Meningkat, Keterisian RS di Sumatera Relatif Tinggi	
1345	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Respons Pimpinan, Dewas dan Pegawai KPK atas Sikap Jokowi soal Polemik TWK	
1346	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Dilaporkan Para Pegawai KPK ke Dewan Pengawas, Ini Komentar Indriyanto	
1347	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Hari Ini, Sidang Gugatan Praperadilan RJ Lino Digelar di PN Jakarta Selatan	
1348	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Sikap Jokowi soal Tes Wawasan Kebangsaan Pegawai KPK Dinilai Tepat	
1349	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Cek Kedisiplinan ASN Pasca-libur Lebaran, Sekjen Kemenkumham Lakukan Sidak	
1350	https://indeks.kompas.com/?site=nasional&date=2021-5-18&page=5	Saksi Cerita soal Transfer Uang ke Ajudan Juliari Batubara dan Pembayaran Sewa Pesawat 	
1351	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Minta PDI-P Menangi Pemilu untuk Ketiga Kalinya, Megawati: Kita Harus Kerja Keras	
1352	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Fadli Zon: Persoalan Palestina PR Indonesia yang Belum Selesai Sejak KAA 1955	
1353	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	PMI Segera Salurkan Donasi Publik Rp 1 Miliar untuk Rakyat Palestina	
1354	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	KKB di Papua Dipetakan, Polri: Jumlahnya Capai 150 Orang	
1355	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Polri: Pemudik Lebaran 2021 Lebih Banyak daripada Tahun Lalu	
1356	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Kutuk Keras Aksi Terorisme di Poso, Mahfud Minta Pengamanan Ditingkatkan	
1357	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	KPK, Kemenpan RB, dan BKN Diminta Segera Selesaikan Urusan Alih Status Pegawai KPK Jadi ASN	
1358	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Salurkan Bansos di Marancar, Mensos Risma Minta Semua Pihak Waspadai Anomali Cuaca	
1359	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	KPK Dalami Aliran Dana Pengadaan Bansos yang Diterima Bupati Bandung Barat AA Umbara	
1360	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Jaksa Pertanyakan Aliran Dana Ratusan Juta Rupiah dari OB Kemensos ke Rekening Sespri Juliari Batubara	
1361	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Guru TK Terjerat 24 Pinjol, Komisi X DPR: Potret Minimnya Perhatian Pemerintah ke Guru Honorer	
1362	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	UPDATE 19 Mei: 9.366.635 Juta Orang Sudah Divaksin Covid-19 Dosis Kedua	
1363	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	UPDATE 19 Mei: Ada 73.807 Suspek Terkait Covid-19 di Indonesia	
1364	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	Mahfud Tegaskan Pemerintah Tak Pernah Berpikir Memberlakukan Darurat Sipil atau Militer di Papua	
1365	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=1	KPK: 3 Tersangka Korupsi Citra Satelit Segera Disidangkan di Tipikor Bandung	
1366	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: Bertambah 192, Pasien Covid-19 Meninggal Dunia Jadi 48.669 Orang	
1367	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Tinjau Vaksinasi Covid-19 di Kepri, Jokowi: Kalau Vaksin Habis, Telepon Pak Menkes...	
1368	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Kasus Covid-19 Naik di Sejumlah Provinsi, Jokowi Tekankan Lagi Penggunaan Masker	
1369	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: Sebaran 4.871 Kasus Baru Covid-19, Tertinggi di Jawa Barat	
1370	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: 84.979 Spesimen Covid-19 Diperiksa dalam Sehari	
1371	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Jokowi Akui Suplai Vaksin Gotong Royong untuk Karyawan Perusahaan Masih Terkendala	
1372	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: Kasus Aktif Covid-19 di Indonesia Ada 87.829 Orang	
1373	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	RI Diminta Tak Tiru Perilaku Masyarakat Rusia Hadapi Pandemi Covid-19	
1374	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Arsul Sani: Bagi yang Tak Lolos TWK Diberikan Kesempatan, Bukan Dibebastugaskan, apalagi Diberhentikan	
1375	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: Bertambah 4.364, Pasien Covid-19 Sembuh Total 1.616.603	
1376	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Arsjad Rasjid Apresiasi Sinergi Pemerintah dan Swasta dalam Vaksinasi Gotong Royong	
1377	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	UPDATE 19 Mei: Bertambah 4.871, Kini Ada 1.753.101 Kasus Covid-19 di Indonesia	
1378	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Mahfud Klaim Keberhasilan Penindakan KKB Meningkat Setelah Dilabeli Teroris	
1379	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Dapat Laporan dari BPK dan BIN, Mahfud Sebut Ada 10 Korupsi Besar di Papua	
1380	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=2	Polemik 75 Pegawai KPK, Saut Situmorang: Perintah Jokowi Legal, Harus Dijalankan	
1381	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Sisa Masa Jabatan 3,5 Tahun, Ma'ruf Amin Ingin Fokus Selesaikan Program-program Ini 	
1382	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Pimpinan KPK Tegaskan Masih Buat Kebijakan secara Kolektif-Kolegial 	
1383	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	5 Pimpinan KPK Dilaporkan ke Ombudsman, Diduga Ada Malaadministrasi Proses TWK	
1384	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Saat Jokowi Sebut Kota Padang Jadi Provinsi Padang...	
1385	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Mahfud: Pemerintah Akan Buru Teroris, Bukan Organisasi di Papua	
1386	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Sosok Wimar Witoelar dalam Kenangan Ma'ruf Amin	
1387	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Penyelidik KPK: Arahan Pak Jokowi Sudah Jelas, Kami Minta Pimpinan Segera Aktifkan Kembali Pegawai yang Dinonaktifkan	
1388	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	767 WNI Terinfeksi Covid-19 di Singapura, 741 Sembuh, 2 Meninggal	
1389	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Rizieq Shihab Hadirkan 6 Ahli dalam Perkara RS Ummi Bogor, Salah Satunya Refly Harun	
1390	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	ICW Desak Firli Bahuri Cabut SK yang Membebastugaskan 75 Pegawai KPK	
1391	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Kasus Harian Covid-19 di India Turun, Bagaimana Strateginya?	
1392	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Dilaporkan 75 Pegawai Tak Lolos TWK, Pimpinan KPK Serahkan Sepenuhnya kepada Dewan Pengawas	
1393	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	KPK hingga Kemenpan-RB Diminta Segera Rancang Penyelesaian Persoalan 75 Pegawai KPK yang Tak Lolos TWK 	
1394	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	Musikalisasi Puisi Wiji Thukul dan Interpretasi Fajar Merah	
1395	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=3	MAKI: Pengaktifan Kembali Pegawai KPK yang Dibebastugaskan Bisa Perbaiki Upaya Pemberantasan Korupsi	
1396	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Ada Peningkatan Kasus Aktif, Jokowi Minta Menkes Kirim Vaksin Covid-19 Lebih Banyak ke Riau	
1397	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Jokowi: Daerah dengan Kasus Covid-19 Tinggi Harus Segera Tekan Angka Penularan	
1398	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Ma'ruf Amin: Sesuai Arahan Presiden, Kita Harus Mampu Turunkan Kemiskinan Ekstrem	
1399	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Ma'ruf Amin: Pemerintah Ingin Pembangunan di Papua Dilakukan dengan Pendekatan Kesejahteraan	
1400	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Pimpinan KPK Diminta Tindak Lanjuti Arahan Jokowi soal TWK	
1401	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Pimpinan Komisi III Harap Ada 'Win-win Solution' dari Pimpinan KPK Soal Polemik TWK	
1402	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Kasus Korupsi Asabri, Kejagung Periksa Satu Ahli dan Tersangka	
1403	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	BPOM Jelaskan Soal Penghentian Sementara Vaksin Covid-19 AstraZeneca Batch CTMAV547	
1404	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Wimar Witoelar, Penulis dan Mantan Jubir Kepresidenan Itu Berpulang	
1405	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Wimar Witoelar Sempat Dirawat di RS Pondok Indah, Dipastikan Tidak Terpapar Covid-19	
1406	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Jokowi Berharap Tol Trans-Sumatera Bantu Peningkatan Daya Saing Produk Dalam Negeri	
1407	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Mantan Jubir Gus Dur, Wimar Witoelar, Meninggal Dunia	
1408	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Vaksinasi Gotong Royong Dorong Kekebalan dan Produktivitas Pekerja Indonesia	
1409	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Hargai Proses di MKD, Golkar: Kita Doakan Azis Syamsuddin Melewati dengan Baik	
1410	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=4	Akankah KPK Tinggal Pusara?	
1411	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Antisipasi Varian Baru, Muhadjir Minta Pemeriksaan Genome Sequencing terhadap Pekerja Migran yang Positif Covid-19	
1412	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Pimpinan MPR Berharap Jokowi Undang Presiden Palestina dan PM Israel Bahas Solusi Damai	
1413	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Tiga Sekretaris Pribadi Edhy Prabowo Mengaku Mendapat Rp 5 Juta dari Andreau Misanta	
1414	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Masyarakat yang Kembali dari Mudik Diminta Karantina Mandiri 5Ã—24 Jam	
1415	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Kekhawatiran Jokowi atas Lonjakan Kasus Covid-19 Usai Lebaran	
1416	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Kunjungan Kerja ke Riau, Jokowi Tinjau Pembangunan Tol hingga Vaksinasi Massal	
1417	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Banyak Pelanggaran Protokol Kesehatan, Pemda Diminta Evaluasi Operasional Tempat Wisata	
1418	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Masyarakat Diminta Tak Khawatir soal Penghentian Sementara Penggunaan Vaksin AstraZeneca Batch CTMAV547	
1419	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Satgas: Vaksin Merah Putih Akan Digunakan dalam Vaksinasi Covid-19 Program Pemerintah	
1420	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Satgas: Pergerakan Arus Balik Setelah 21 Mei Diperkirakan Mencapai 2,6 Juta Orang	
1421	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Jokowi: Penularan Covid-19 Harus Ditekan, Jangan Hanya Lihat Sisi Ekonomi	
1422	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Dilaporkan Pegawai yang Tak Lolos TWK, Pimpinan KPK: Kami Hormati	
1423	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	Jokowi: 10 Provinsi Pertumbuhan Ekonominya Positif, 24 Lainnya Negatif Semua	
1424	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	NA	
1425	https://indeks.kompas.com/?site=nasional&date=2021-5-19&page=5	NA	
1426	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Dorong Perempuan Pelaku Usaha Untung dari Digitalisasi, Ini Upaya Kementerian PPPA	x
1427	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Ini Konstruksi Dugaan Korupsi yang Jerat Eks Direktur Keuangan Jasindo	x
1428	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Heran JPU Minta Hakim Larang Atribut FPI, Rizieq: Kenapa Muncul dalam Sidang Kasus Urusan Prokes?	x
1429	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Rizieq Minta Hakim Abaikan Replik, Tuntutan, dan Dakwaan Jaksa dalam Kasus Kerumunan Megamendung	x
1430	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Diduga Data 279 Juta Penduduk Bocor, Kemendagri Pastikan Bukan dari Dukcapil	x
1431	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	Bio Farma Targetkan Produksi 122,5 Juta Dosis Vaksin Covid-19 hingga Oktober	pos
1432	https://indeks.kompas.com/?site=nasional&date=2021-5-20&page=1	AHY Dituding Tak Hormati Pengadilan, Partai Demokrat Singgung Iktikad Baik	x
